,Quants,LogicalReasoning,Verbal,Programming,CGPA,Networking,CloudComp,WebServices,DataAnalytics,QualityAssurance,AI,Placed,Gender,10th marks,12th marks,Cgpa,Internships(Y/N),Training(Y/N),Backlog in 5th sem,Innovative Project(Y/N),Communication level,Technical Course(Y/N)
113,14,11,16,14,8.287389524688056,5.931703508266767,7.11617746934344,5.591763866815023,2.6982464655922818,6.189919871367301,7.572770484702397,0,1,82.9234801022563,70.81130035950724,8.870584867600135,1,1,0,0.9991031489782687,4,1.0002203968606695
114,14,7,12,19,6.6750003983145545,5.223111066036264,6.989452725438178,8.247901327843902,5.554557463516538,4.483887470024626,5.389835252104148,1,1,87.08299473590915,88.00464641503365,8.26585570036269,0,1,1,1.0006513928126883,1,0.00041013852341908503
115,10,11,17,14,7.233313912554501,4.98519563538759,7.583125472085621,7.1395575394651365,4.623831289511219,6.738098349554464,4.7067837200464275,0,0,95.60585099487317,79.53734400416698,8.187736190391231,0,0,0,0.00041509070026116775,3,1.0016597005365242
116,9,7,25,22,8.983453139780984,8.379552114445723,8.834237666454587,8.921956012696883,8.45201073430847,8.666173861556649,8.975198918965866,1,0,65.16528168037985,89.29413789239709,9.46351146560966,0,1,0,0.9980013095322376,1,1.0015096864668804
117,8,11,14,14,7.110309067926118,5.784562207366589,6.6467944247607,5.548506028990277,7.87574844473227,4.985230581175378,6.462935841809135,1,0,82.20520009482887,88.3449952715643,8.091391223462093,1,1,1,1.0004201316710088,4,0.9995839686673894
118,10,14,12,20,7.188337647261673,4.551405356129476,6.9760140433321745,6.9679782146129154,5.154661507530134,5.628182241433577,7.0229096363595644,1,0,97.87664108589463,78.89691211883465,7.55375048928872,1,0,0,1.0002104230070452,1,3.816618417746938e-05
119,10,7,25,9,9.38784530811996,9.040317491649109,8.672614097307564,6.970225585928727,7.968239026373473,8.613046186416367,8.708424189476574,1,1,60.71370791996517,88.88608350030128,7.284967060487101,0,1,0,0.9999363461375944,4,1.0003682992508425
120,14,13,18,23,9.863831622610318,6.95250138195555,7.252645862510398,6.522636317963921,7.489757768497945,6.926305628600321,5.183804502333472,1,1,71.96891260148807,79.26704836266292,7.9993171733598745,1,0,0,1.000509479036113,5,0.0002004871871216715
121,14,24,16,17,7.869331382425006,7.321337372121198,9.156511171131239,8.529402134224979,5.999878725278709,6.878047907646609,8.940171049726475,0,0,81.81993063116316,87.03229073915121,6.260442725430692,0,1,0,0.9997384424591061,5,0.0013531567746169486
122,8,18,14,14,9.798704620452748,5.642665213412679,5.077443286797023,5.984054691161955,4.6535830018837165,5.005940563781022,4.443472672305817,0,1,81.33413033683897,62.0386362782437,6.961675684182388,1,1,0,-0.0009754108643072155,4,0.0008132013168840322
123,14,17,21,17,8.242994464555956,6.35419675403979,6.294011455500207,7.557968808323432,5.474493872921314,7.165632388511208,5.3194250771876845,0,1,99.37905893861198,67.55962605108655,8.04788468963639,1,1,0,0.9996688298713541,3,1.0003151454020234
124,20,12,16,19,8.395841348121355,6.822176827488294,6.8330186809011355,6.545961275685967,4.982604927932522,5.610989346598259,6.2860912098484745,0,0,72.65389650672773,91.28384291489277,6.142716310597253,0,1,1,0.9991887153437974,1,1.001081513853152
125,22,24,21,25,7.128903183714747,8.833376237638403,8.784486582245158,6.765738356581272,7.813398983090945,8.893594302040988,8.006287979047697,0,1,96.65487575723968,62.380621574155064,6.266271609788383,1,0,0,-0.00026053536181030567,5,0.0009591569099661163
126,19,24,24,22,9.429125336042654,7.570503660113512,9.373676827564633,9.1265519150218,7.8528489343480326,8.424716211765755,8.464553846616965,1,0,95.23925989787688,59.7450982214928,8.339812449576714,1,0,1,0.9993734907631334,2,1.0015288344104236
127,14,14,17,12,8.1900603770814,8.948857637034573,6.423806734556685,8.914964097076979,5.333313468371807,6.106734306074957,4.995756911144508,0,1,82.58492556091058,77.91056036105275,7.978192575123208,0,0,0,0.9992448331273618,5,1.0012040583657171
128,15,17,19,17,7.848112117640993,7.514422451806277,7.13983621363782,8.016384497646278,6.288611497327075,6.194833025939906,7.539416432726817,1,0,86.4040260240585,71.24896696899279,8.009412129893382,0,1,0,0.9985884790344477,1,1.0009739677033789
129,16,7,13,11,7.88754605357083,6.519850966232403,6.499892560491042,7.554589081624619,8.636388502712846,7.382777477478984,9.04856659486963,0,1,84.42326882097314,78.95925213112113,9.997097952294098,1,0,1,-0.0014180125734349297,4,0.0007207177288557947
130,20,20,22,23,8.62307184500943,5.002067025888487,5.142153990276593,7.9938322681094975,6.780016475821873,8.465054349040582,8.705738369220033,1,0,64.88477308025011,76.71054989228854,7.983578878103318,1,0,1,1.0000808309106142,3,0.9999957347801453
131,25,25,13,8,8.761298155682924,8.889790360536551,9.454474596214977,9.443164159442105,8.710579635385715,7.50451017455079,9.15006391038807,0,0,84.71561240606485,83.38386671357289,8.370581709076191,0,1,0,1.0002460539188989,1,1.000827871918089
132,9,24,25,22,9.832636501573662,8.991713385266006,6.0284316339674175,8.90693356064594,8.087276081767959,7.939133044387633,7.090461966899493,0,1,64.2794338413061,81.89219918036297,8.10317066018549,0,0,1,1.0000532656246701,4,1.00107015069705
133,25,9,12,25,8.968249291143785,9.590508771238468,5.614783303676109,7.938377892975153,8.866863949317473,8.939682250324612,8.791914718439456,1,0,83.94229543803513,93.12986810544027,9.66926755091107,1,0,1,0.9991252705470637,2,1.000097323941523
134,12,14,16,17,7.198092232825851,8.240036870319203,7.315915912152284,9.277613236637947,4.043714024843469,8.808467072730796,7.55332368809024,0,0,66.58238273990601,64.11771464707074,8.576658147099227,1,1,0,0.9989141910396028,1,1.0004183816716183
135,14,20,12,10,7.581825833720481,6.557132072070294,5.741784981477774,7.884765228324368,8.00783000714828,7.062022772533321,7.007397106147614,0,1,96.74913694194827,97.69283866833572,9.566014363050785,0,0,0,-0.00024814099672852626,4,0.0005791240941998601
136,14,20,19,16,7.71368650221147,7.180584507474058,6.4574997573827595,7.525898480101403,6.005214096179806,6.862518765543022,5.625946431719006,1,0,82.7603182374329,75.80306503949768,9.757315394865316,1,1,1,0.9995754472668663,1,1.000098527520947
137,14,7,17,7,8.867421627608982,9.075025983696683,8.4239026512619,9.096155828814084,3.2271851388589603,7.965220281160274,8.020032016551264,1,1,95.79826743654301,83.49124484245438,6.584828796387213,1,1,0,1.000183192305574,3,0.9999140897561644
138,8,10,25,14,7.2979752898593,5.871925459912568,6.291802162207335,5.613787298027364,3.2999954674656182,3.6585414889367978,4.449557964123508,1,0,98.9905498779378,69.85132614860719,6.994279758281864,1,0,0,0.9996620116530063,1,0.999515773018173
139,13,21,12,12,8.932713226443495,5.364015761738735,9.124748578626972,9.234114078607982,2.7281972282820117,9.062502829129855,7.218320646130641,1,1,86.94581724066967,77.74773063196875,9.73283827688249,1,1,0,1.0001273602561378,2,0.9995785013444402
140,8,9,14,11,6.509402267599843,3.8873515941736194,7.3237072642492285,6.5904139385494265,4.8889368984668735,1.9221387662552532,4.462826182142027,0,1,95.35381673509052,86.63002858483854,6.592535485533133,0,1,1,1.0006001918205467,1,0.000887853946356161
141,14,10,14,7,8.421020653868514,5.109859063160399,5.656687163237855,8.216470921891212,5.520418186230223,5.101276019148598,5.364149840538092,1,0,74.28414680004339,97.55892763450886,6.347311091779934,1,1,1,0.998619611393678,1,0.9990729601111293
142,24,23,25,12,8.58754661101288,8.99449974450363,8.619313063087658,9.297962281107013,8.883420841169293,8.550721209427007,9.500585282512583,0,0,61.94117295636606,61.06885745337441,9.104831285421367,0,1,0,0.9993904071271271,4,1.0005134933392137
143,22,24,12,23,8.910477060656731,5.829427018502838,8.86271080310006,8.396675449592793,8.098462623098953,7.283476136887163,4.711456289092628,0,1,96.83379572505122,72.15032103564539,8.426506166007686,1,1,1,0.9994704868615397,5,0.0011001148040212596
144,23,18,24,22,7.391916978942964,5.810282500999344,9.27325994464672,8.336763940904774,4.175249359314642,8.16573261669759,9.09003506445264,0,0,62.938136791780344,61.84544036106135,8.092295405835655,1,1,1,-0.0003404477818148304,3,1.0010452746532248
145,8,12,17,12,9.867080536733722,5.8928257832930395,7.131244860608403,8.342558143553793,3.7901823529882663,5.087182181018706,8.960260800114284,1,1,84.19153689807743,62.00490422013457,8.628472985182688,1,0,1,0.9999546624129774,1,-2.6095975148308395e-05
146,19,13,21,18,7.843394458088154,7.314954762376438,8.190032140506135,7.551427092008238,6.934560476914168,5.527619557201213,5.680293615504392,1,0,69.97550001091119,81.23634825820864,7.7986286978025525,1,0,0,0.9987967135987221,1,1.002212628176746
147,12,11,13,12,9.837321269970063,4.872775022499262,6.541705436871759,6.61821808418858,2.6577991384139334,3.266101988853543,4.531711855428906,1,0,67.77634319663225,85.69143277862358,6.335545971949194,1,0,0,1.000284557866663,1,-0.001026226969913822
148,8,10,7,10,9.766651038434919,6.111315650536433,6.7184735286080395,6.758678055474387,4.085609681950343,6.127844176917996,7.992752827101763,0,0,87.29639551174719,63.26447830365981,8.569784811969873,1,1,0,0.9999024832089438,1,0.9998951975774364
149,15,18,17,19,8.443812579394082,6.2677310559291675,7.654569817217628,7.8995320948619385,4.802362717018567,4.311078886501849,6.572638103483078,1,0,95.9941399225289,69.38847367779681,7.642521173426154,1,1,1,0.9996548331806071,1,1.0005606790684352
150,14,12,14,14,8.1116673743859,5.059364067777403,7.064894524144109,6.658251723858489,6.657374954054313,5.981278530195391,5.433992531549542,1,1,96.34080761343877,78.49325793114782,8.625012361931399,1,1,0,0.0003833433342681735,1,1.0021207572882291
151,18,12,22,12,8.041787868047331,5.9130363657901714,8.794984197141192,8.147621147088728,7.066641703521889,7.3491425021546295,7.12803497499958,1,1,80.62885541828707,67.97489914376983,7.990106034047002,0,1,1,1.0000917175043633,4,1.0002263342098565
152,14,7,17,11,7.304300807964936,3.9462167850689185,7.064891706383195,7.854810794328316,3.24017663275438,2.0291537470093846,5.9555842202928195,0,1,85.60250335194033,97.8578192791084,7.638650162945742,1,1,0,0.9995082229415178,1,1.0018715332458288
153,16,7,24,12,7.862976884580956,4.945408730948273,7.951195059808349,5.683869169104134,5.9690717694091955,7.29863462716211,4.961042351734583,0,1,95.2425840131793,96.88479729594032,8.752204379008313,1,1,1,0.9989435968061018,1,0.0009159540603768521
154,8,10,12,7,8.405426178917716,7.277640346093712,7.05046500892502,6.859695655415638,3.862668841778345,4.6622990233067485,7.073780729555307,1,1,74.92950108616232,82.65358061965033,7.049182490437239,1,0,0,0.9997112883132625,1,0.9984576115706233
155,15,10,13,12,7.7634385520262885,7.236920377925031,8.004457531109406,8.031282475001772,7.7809694342593305,7.110242573297067,8.995168519785844,1,1,94.57363310341111,97.7568477193317,8.76695746408926,1,0,1,1.0007621022054902,1,1.000125246584679
156,11,9,13,7,7.488521559676073,6.210543244907056,6.706460856817453,5.624444127038541,2.807918444719861,4.211483034282557,4.481093757983991,0,1,74.55405727419408,60.817830930091745,6.362609014098925,1,0,1,0.9981001093437467,1,-0.0005086017483197941
157,7,10,12,12,7.339130128138994,5.475308944897536,6.856943031674367,7.0255021554314405,4.142190036540064,4.268516050874674,5.867580418910627,0,1,99.21762693944297,83.16568620410604,8.250343575131886,1,1,1,1.0011511072357486,2,1.0010731391435919
158,14,9,13,14,6.618220803751977,5.86082840603234,7.57810550096529,7.580846291354619,5.029359163466972,2.182025791689795,7.187600411503502,0,1,88.56933821230035,82.24665662470066,8.24093068876858,1,0,1,0.9983355198030703,1,0.0004929136165807944
159,14,14,7,12,6.615420183488149,7.000805459062581,8.072873371860785,7.94235847810505,5.696644434255274,5.5267124763485675,5.53889889959249,1,1,62.23270162234262,84.16270480906088,6.520398957482035,0,0,0,0.9988717432096255,4,1.001221727003444
160,10,15,23,14,7.016104581878772,5.702440903665752,8.468558346415344,8.420823547327627,7.879140991680102,8.595875209072673,7.053511470781951,1,1,96.6906869228662,89.87603767136505,7.716932720547485,1,0,1,0.0013916775111130148,3,0.9993150618022062
161,10,11,14,18,8.714666929217147,6.6028336566418195,7.377096253402613,7.9420860581259465,4.153269574382024,4.89248194552929,4.6172342685749115,0,0,79.47416988868963,76.16672612008884,6.5509175384603,0,1,0,0.0002670482500279804,5,0.99928448466122
162,23,23,19,22,8.61461351231387,8.07886542333365,7.27494954558082,9.027097846162986,6.536318105181605,5.646733265302069,7.319140824329937,1,1,76.70948023681719,73.81911057986272,7.194382879653367,0,1,1,0.9999236493033542,1,0.0010679387538592136
163,12,7,13,11,9.599126575816078,2.903793203148577,6.953387054709397,8.836119221839663,4.00262022090732,6.133259995950222,8.869785204951611,0,1,62.67713903037492,72.2452870615859,8.235708780946222,0,0,0,1.0000720532280591,4,1.0003370123677087
164,14,18,15,25,7.031854601979773,3.6584158873320405,7.506315065228257,7.962978801390669,7.767900434243202,3.066508030576824,7.45183121355588,0,0,98.07555362955462,91.12415171118555,8.18203531735623,1,1,1,1.0002624498254538,4,1.0003671551832127
165,8,21,16,7,8.8234893047237,7.140466607348472,7.670512586065786,8.349304135867781,7.979957219466427,6.0490851850164935,4.420734010121467,1,0,72.92799572526454,75.12581861594825,6.247510398777647,1,1,1,0.9993972202496465,1,1.0002964422261804
166,9,7,23,12,9.705903792107325,5.845182708138604,8.563080566856234,8.445814491493818,6.489474079168286,8.83026906193836,4.70389173074173,0,1,76.60196844833615,72.3830086276814,8.788445265194772,0,1,0,0.9983088314264459,1,1.0012153055196469
167,21,13,18,17,8.130305673536983,7.51842821609341,6.39035126491754,5.988558241187396,6.1097546095167425,2.8183671632581144,5.53513184782649,0,0,62.237803399866046,88.2629445343565,6.708698381555601,0,0,0,0.9988681944117134,4,0.0003836328091496536
168,14,17,17,16,8.290262002566193,5.7876871612234355,6.761502434976204,8.353640220203296,6.224484071891959,6.135691585900366,7.110619317502165,1,1,64.61113792092031,74.51449199859495,8.0991580199518,1,1,1,1.000023773933377,4,0.999842408232827
169,20,16,17,14,8.002897209330502,4.215452091062903,5.1064951701046715,8.471635518190583,6.753217943799577,6.945728074957115,6.9251001662366765,1,0,60.52491936286425,71.87275587488747,7.865105990427938,1,1,0,0.0008114822616586918,1,1.000046808810269
170,16,17,13,9,8.663206505397506,4.148574988352296,7.140627831054225,8.319842174826219,7.414557822096953,8.814470909150359,5.0065086510489865,0,1,84.9548244252833,77.11507353169215,7.098270937736243,0,1,1,1.0010766655888765,1,1.0003160581226882
171,15,18,19,17,7.500038963339123,6.171945609123525,7.9007990131799115,7.601967925235723,5.807860592375429,7.120092506572535,7.245527555986492,1,0,76.78888912683436,71.67100232899557,8.04274259221462,0,0,0,0.9997300299031602,1,-0.00039397176174059704
172,22,12,17,22,8.33768104851846,7.095902730921298,9.232648056624663,8.293544052505752,8.842117445477056,6.596790186534403,8.006884206761333,1,1,61.53465609250656,80.72585934215546,9.85907378645833,0,0,1,1.0002652820816036,5,1.0002639470545107
173,20,14,20,23,7.234811726975634,5.256748565748721,7.361839598013892,7.577854661030319,6.748892853441863,6.79948369914215,7.436536517847428,0,1,63.42704209153814,96.32164032345936,7.142964127560338,1,0,0,1.0002190909454203,1,0.9998335048512057
174,15,18,17,16,7.593134960022313,5.676635434256052,8.350593655057299,5.850186832304555,6.752622153418185,7.081370627118859,5.849982982396865,1,0,82.59800519090739,93.3518325414117,8.796561440112844,1,0,1,-0.0005272578926279656,2,0.0012689679683712156
175,16,21,12,9,7.43550404400819,9.038099827771644,8.750072558584238,7.519732447470047,8.935165450810926,8.443274571872143,8.946989153116219,0,1,86.55283996863882,88.40433161104025,8.166196190733283,0,1,0,-0.0007734134085307432,5,1.001221934836455
176,14,20,17,12,9.239856847034154,5.784871030832148,6.950458143963985,8.28494634519697,6.805472784088397,5.593817197787827,6.997790328225448,0,0,63.313370612119996,71.8160678565902,7.904446205230162,1,0,0,1.0005146155785674,4,1.0006208554733353
177,7,21,12,12,9.984038805113425,9.091575131993215,5.5732225591048685,8.693661991604936,2.9849787787516973,8.742024393390775,8.448754410524067,0,1,61.479755948404076,60.07498934363109,7.966994507435656,1,0,1,0.9996833683222038,4,1.0004003532451144
178,22,18,24,14,6.949459632653558,5.926537359621347,8.016562159167927,7.868189998401124,6.917816187718671,5.932741130883317,7.213743760713478,1,1,99.48178078581863,67.58671977217517,9.41945784260289,0,1,1,9.725059958411701e-05,4,0.0011553444129658891
179,12,8,21,7,9.183062636739965,7.445514885304584,9.193166285705125,7.614134113326611,5.862271651937446,7.038283902413076,8.491569728913234,1,0,65.00509224245504,65.43247466250021,8.679977965347963,1,1,0,-0.0003930348368448649,1,1.0008032021902453
180,9,11,10,8,8.89400032028441,6.54020266865188,5.516975457365593,8.189539836675976,8.611853132849825,4.735023226439404,8.018359413785793,1,0,73.9674721259094,97.4560612830804,7.475804209991051,0,0,1,1.0002115111108698,5,0.9995022602821524
181,16,18,21,11,8.518890116002108,5.341737461526357,8.371400647709638,7.472906346964706,5.438208142629274,7.352707526195918,9.54224796322592,1,0,93.89943402796715,71.6741851047261,8.141966580674751,1,0,1,-0.00041539592740271093,4,-3.717141691371645e-05
